	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_c_pr[6,78]	1.733	0.002999	0.5974	0.5904	0.6726	1.694	3.015	41610.0	27170.0	2.233	1.0
theta_c_pr[6,79]	0.006753	0.002074	0.3449	0.332	-0.642	-0.005468	0.7226	28120.0	25460.0	1.509	1.0
theta_c_pr[6,80]	0.9116	0.0023	0.3382	0.3246	0.3273	0.8834	1.658	22200.0	24550.0	1.191	1.0
theta_c_pr[6,81]	-0.1556	0.002176	0.3149	0.3069	-0.7576	-0.1623	0.4824	21040.0	26110.0	1.129	1.0
theta_c_pr[6,82]	1.161	0.002746	0.4545	0.4389	0.3846	1.123	2.169	28930.0	25990.0	1.552	1.0
theta_c_pr[6,83]	0.2307	0.001865	0.2594	0.253	-0.2448	0.2177	0.7818	19410.0	25910.0	1.041	1.0
theta_c_pr[6,84]	-0.2204	0.001856	0.2555	0.2486	-0.7196	-0.2223	0.291	19020.0	25570.0	1.02	1.0
theta_c_pr[6,85]	0.2044	0.001706	0.211	0.2068	-0.1764	0.1947	0.6501	15260.0	24950.0	0.819	1.0
theta_c_pr[6,86]	-1.055	0.002163	0.3293	0.3218	-1.744	-1.039	-0.4523	23570.0	26100.0	1.265	1.0
theta_c_pr[6,87]	-0.9623	0.001969	0.2293	0.2247	-1.448	-0.9503	-0.5435	13660.0	22020.0	0.7328	1.0
theta_c_pr[6,88]	0.8747	0.002346	0.347	0.3359	0.2664	0.8496	1.626	22550.0	24950.0	1.21	1.0
theta_c_pr[6,89]	0.02842	0.001746	0.2449	0.2378	-0.4298	0.01971	0.5361	19710.0	23600.0	1.058	1.0
theta_c_pr[6,90]	0.7993	0.002544	0.393	0.3774	0.1222	0.7667	1.664	24520.0	23860.0	1.316	1.0
theta_c_pr[6,91]	1.563	0.003356	0.6304	0.6129	0.3856	1.54	2.865	35670.0	27970.0	1.914	1.0
theta_c_pr[6,92]	1.121	0.002735	0.4479	0.4318	0.3487	1.083	2.105	28550.0	24960.0	1.532	1.0
theta_c_pr[6,93]	-0.2333	0.002245	0.3678	0.3519	-0.9361	-0.2433	0.5237	26930.0	26920.0	1.445	1.0
theta_c_pr[6,94]	-0.2679	0.001717	0.2244	0.2189	-0.7035	-0.2693	0.1766	17130.0	24780.0	0.9194	1.0
theta_c_pr[6,95]	-1.762	0.002571	0.3175	0.3099	-2.452	-1.737	-1.209	15320.0	22250.0	0.8219	1.0
theta_c_pr[6,96]	0.2304	0.002864	0.5386	0.5185	-0.7855	0.2117	1.349	36290.0	27290.0	1.947	1.0
theta_c_pr[6,97]	-0.5583	0.001837	0.2596	0.2557	-1.081	-0.5554	-0.05459	20060.0	25820.0	1.077	1.0
theta_c_pr[6,98]	1.611	0.002745	0.5127	0.4995	0.696	1.576	2.716	36330.0	27640.0	1.95	1.0
theta_c_pr[6,99]	1.048	0.003233	0.5624	0.5444	0.06849	1.002	2.293	32210.0	24590.0	1.728	1.0
theta_c_pr[6,100]	0.6414	0.002307	0.3478	0.3364	0.03113	0.6154	1.396	23440.0	25530.0	1.258	1.0
theta_c_pr[6,101]	0.2145	0.002042	0.3214	0.3109	-0.368	0.1967	0.8984	25550.0	25400.0	1.371	1.0
theta_c_pr[6,102]	0.4658	0.001934	0.2684	0.2609	-0.02128	0.4494	1.038	19650.0	22850.0	1.054	1.0
theta_c_pr[6,103]	-0.1503	0.002019	0.3287	0.3206	-0.7761	-0.1578	0.5187	26770.0	27010.0	1.436	1.0
theta_c_pr[6,104]	-0.9007	0.002024	0.2662	0.2604	-1.463	-0.8865	-0.4127	17370.0	24680.0	0.9319	1.0
theta_c_pr[6,105]	-1.965	0.002788	0.459	0.4464	-2.934	-1.936	-1.144	27810.0	27560.0	1.492	1.0
theta_c_pr[6,106]	-0.4326	0.004033	0.9048	0.8845	-2.161	-0.4589	1.44	50840.0	30230.0	2.728	1.0
theta_c_pr[6,107]	0.2677	0.002263	0.3728	0.362	-0.4175	0.2522	1.053	27930.0	26140.0	1.499	0.9999
theta_c_pr[6,108]	0.6147	0.002338	0.3845	0.3696	-0.06622	0.5898	1.451	28140.0	25680.0	1.51	1.0
theta_c_pr[6,109]	-0.2975	0.001932	0.2723	0.2644	-0.8222	-0.302	0.254	19900.0	26000.0	1.068	1.0
theta_c_pr[6,110]	-0.1297	0.001743	0.2153	0.2113	-0.5293	-0.1381	0.3156	15320.0	23510.0	0.8223	1.0
theta_c_pr[6,111]	0.3869	0.001974	0.3061	0.2976	-0.1664	0.3687	1.04	24580.0	25200.0	1.319	0.9999
theta_c_pr[6,112]	-0.6703	0.001789	0.2137	0.208	-1.107	-0.6644	-0.2644	14280.0	23710.0	0.7662	1.0
theta_c_pr[6,113]	-0.5734	0.001798	0.2355	0.2301	-1.051	-0.5706	-0.12	17260.0	22290.0	0.9264	1.0
theta_c_pr[6,114]	1.052	0.002433	0.3662	0.355	0.4291	1.02	1.858	23410.0	24700.0	1.256	1.0
theta_c_pr[6,115]	-0.8062	0.002025	0.3005	0.2914	-1.417	-0.7978	-0.2364	22160.0	24930.0	1.189	1.0
theta_c_pr[6,116]	-0.3843	0.00178	0.2066	0.2009	-0.7977	-0.3825	0.01918	13470.0	21980.0	0.7227	1.0
theta_c_pr[6,117]	0.1516	0.001993	0.2915	0.2838	-0.3835	0.1359	0.7634	21820.0	25360.0	1.171	1.0
theta_c_pr[6,118]	-1.329	0.002454	0.3784	0.368	-2.128	-1.311	-0.6415	24280.0	25980.0	1.303	1.0
theta_c_pr[6,119]	1.39	0.003005	0.5708	0.5612	0.3873	1.346	2.617	38410.0	25330.0	2.061	1.0
theta_c_pr[6,120]	-1.003	0.001995	0.2356	0.2317	-1.504	-0.9916	-0.5744	13970.0	22720.0	0.7497	1.0
theta_c_pr[6,121]	1.442	0.002853	0.485	0.4747	0.6005	1.404	2.5	29710.0	26070.0	1.594	1.0
theta_c_pr[6,122]	1.863	0.003091	0.5634	0.5589	0.8894	1.821	3.078	34560.0	28750.0	1.855	1.0
theta_c_pr[6,123]	0.02514	0.002727	0.5319	0.5063	-0.958	-0.001049	1.158	39820.0	27600.0	2.137	1.0
theta_c_pr[6,124]	-1.118	0.002097	0.2775	0.2712	-1.71	-1.103	-0.6154	17550.0	23410.0	0.9417	1.0
theta_c_pr[6,125]	-0.5532	0.001767	0.2124	0.2046	-0.9901	-0.5463	-0.1484	14520.0	23530.0	0.7793	1.0
theta_c_pr[6,126]	-0.4039	0.001759	0.2314	0.2264	-0.8646	-0.4044	0.04836	17330.0	24470.0	0.9302	1.0
theta_c_pr[6,127]	0.8079	0.003277	0.648	0.6301	-0.4061	0.7843	2.147	39390.0	29760.0	2.113	1.0
theta_c_pr[6,128]	-0.9119	0.001936	0.2326	0.2297	-1.396	-0.9032	-0.4813	14550.0	23680.0	0.7806	1.0
theta_c_pr[6,129]	0.3782	0.001898	0.2888	0.2818	-0.1401	0.3623	0.9955	23680.0	24040.0	1.27	1.0
theta_c_pr[6,130]	-1.251	0.002279	0.2713	0.2644	-1.835	-1.231	-0.7766	14310.0	20700.0	0.7678	1.0
theta_c_pr[6,131]	0.119	0.001906	0.2934	0.2856	-0.4322	0.1077	0.7265	23830.0	25660.0	1.279	1.0
theta_c_pr[6,132]	0.6979	0.004048	0.8017	0.7968	-0.81	0.6792	2.343	39570.0	29670.0	2.123	1.0
theta_c_pr[6,133]	-1.12	0.002673	0.5135	0.4995	-2.167	-1.108	-0.1399	37530.0	28300.0	2.014	1.0
theta_c_pr[6,134]	-1.219	0.002193	0.2779	0.2716	-1.806	-1.203	-0.7192	16200.0	24580.0	0.8692	1.0
theta_c_pr[6,135]	-0.8843	0.002235	0.39	0.3772	-1.684	-0.8749	-0.1408	30730.0	26730.0	1.649	1.0
theta_c_pr[6,136]	-0.6084	0.001881	0.2449	0.2375	-1.117	-0.6	-0.1454	17090.0	25250.0	0.917	1.0
theta_c_pr[6,137]	-0.3038	0.002765	0.4793	0.4604	-1.207	-0.3202	0.6888	30590.0	27850.0	1.642	1.0
theta_c_pr[6,138]	-1.01	0.002079	0.2329	0.2268	-1.508	-0.9961	-0.5951	12520.0	22390.0	0.6716	1.0
theta_c_pr[6,139]	-0.7805	0.001818	0.2299	0.2249	-1.25	-0.7717	-0.3489	16080.0	24690.0	0.863	1.0
theta_c_pr[6,140]	-0.834	0.001821	0.1832	0.1778	-1.221	-0.8254	-0.4993	10080.0	21200.0	0.5411	1.0
theta_c_pr[6,141]	-1.099	0.002584	0.4338	0.422	-2.009	-1.082	-0.2961	28790.0	29140.0	1.545	1.0
theta_c_pr[6,142]	-0.795	0.001885	0.2204	0.2174	-1.257	-0.7836	-0.3903	13730.0	23850.0	0.7368	1.0
theta_c_pr[6,143]	-2.401	0.003031	0.4875	0.4752	-3.46	-2.366	-1.552	26850.0	25930.0	1.441	1.0
theta_c_pr[6,144]	0.5275	0.002127	0.323	0.315	-0.05622	0.5086	1.215	23390.0	25370.0	1.255	1.0
theta_c_pr[6,145]	-1.022	0.002077	0.2491	0.2432	-1.548	-1.01	-0.5689	14470.0	23160.0	0.7766	1.0
theta_c_pr[6,146]	-1.09	0.002059	0.2921	0.2871	-1.704	-1.077	-0.5617	20240.0	25370.0	1.086	1.0
theta_c_pr[6,147]	0.6819	0.002306	0.3992	0.3913	-0.04905	0.6656	1.515	30860.0	27430.0	1.656	1.0
theta_c_pr[6,148]	0.4599	0.002307	0.3662	0.3545	-0.2101	0.4427	1.224	25570.0	27860.0	1.372	1.0
theta_c_pr[6,149]	-0.33	0.001991	0.3637	0.3565	-1.041	-0.3311	0.3995	33470.0	27180.0	1.796	1.0
theta_c_pr[6,150]	1.938	0.003165	0.6793	0.6748	0.6525	1.918	3.313	46680.0	30640.0	2.505	1.0
theta_c_pr[6,151]	-0.3218	0.001649	0.2086	0.2038	-0.7295	-0.3226	0.08889	15980.0	23970.0	0.8576	1.0
theta_c_pr[6,152]	1.351	0.002896	0.5003	0.4865	0.4804	1.31	2.456	31420.0	25770.0	1.686	1.0
theta_c_pr[6,153]	-0.08297	0.001845	0.2733	0.2634	-0.5915	-0.09402	0.4912	22100.0	25640.0	1.186	1.0
theta_c_pr[6,154]	0.2101	0.001712	0.2114	0.2087	-0.1761	0.202	0.6537	15140.0	23580.0	0.8123	1.0
theta_c_pr[6,155]	-0.1215	0.001752	0.2403	0.2341	-0.5734	-0.1275	0.3688	18780.0	25040.0	1.008	1.0
theta_c_pr[6,156]	-0.0007642	0.002729	0.4619	0.4608	-0.8982	-0.002114	0.9043	28690.0	29750.0	1.54	1.0
theta_c_pr[6,157]	0.06286	0.001891	0.3123	0.3049	-0.5225	0.05427	0.7045	27460.0	27640.0	1.473	1.0
theta_c_pr[6,158]	1.594	0.003054	0.5757	0.5637	0.5825	1.551	2.842	37630.0	26800.0	2.019	1.0
theta_c_pr[6,159]	0.4741	0.003205	0.6299	0.6147	-0.69	0.4453	1.789	39080.0	29240.0	2.097	1.0
theta_d_pr[1,1]	-0.4056	0.003293	0.6548	0.6505	-1.717	-0.3952	0.8638	39660.0	30730.0	2.128	1.0
theta_d_pr[1,2]	0.631	0.002555	0.5337	0.5304	-0.3886	0.6257	1.696	43880.0	31200.0	2.354	1.0
theta_d_pr[1,3]	0.4499	0.00357	0.716	0.7148	-0.9409	0.4469	1.875	40330.0	30500.0	2.164	1.0
theta_d_pr[1,4]	0.3667	0.002393	0.4374	0.4303	-0.4648	0.3601	1.261	33810.0	27780.0	1.815	1.0
theta_d_pr[1,5]	-1.055	0.002786	0.4998	0.4882	-2.055	-1.049	-0.07999	32350.0	29720.0	1.736	1.0
theta_d_pr[1,6]	-0.4057	0.003512	0.7186	0.7098	-1.821	-0.4074	1.025	41960.0	27430.0	2.252	1.0
theta_d_pr[1,7]	0.7965	0.002408	0.4034	0.3971	0.03972	0.7848	1.623	28440.0	26890.0	1.526	1.0
theta_d_pr[1,8]	0.1375	0.003062	0.6104	0.6021	-1.036	0.1292	1.359	39940.0	28620.0	2.143	1.0
theta_d_pr[1,9]	-0.1002	0.003695	0.7569	0.7519	-1.596	-0.09978	1.386	42170.0	29550.0	2.263	1.0
theta_d_pr[1,10]	-1.098	0.003812	0.7851	0.7743	-2.646	-1.103	0.4582	42620.0	31830.0	2.287	1.0
theta_d_pr[1,11]	-0.8015	0.002793	0.5359	0.5353	-1.885	-0.792	0.2184	36990.0	30650.0	1.985	1.0
theta_d_pr[1,12]	-0.4843	0.00256	0.4936	0.4847	-1.466	-0.4837	0.4921	37310.0	30340.0	2.002	1.0
theta_d_pr[1,13]	-1.322	0.003088	0.6185	0.6108	-2.568	-1.312	-0.1386	40310.0	29810.0	2.163	1.0
theta_d_pr[1,14]	1.193	0.002827	0.4831	0.4773	0.2942	1.177	2.185	29570.0	28360.0	1.587	1.0
theta_d_pr[1,15]	-0.6094	0.002644	0.4871	0.4788	-1.573	-0.6066	0.3457	34150.0	29990.0	1.833	1.0
theta_d_pr[1,16]	-0.2427	0.002609	0.4744	0.47	-1.139	-0.2534	0.7227	33410.0	28370.0	1.793	1.0
theta_d_pr[1,17]	-0.6554	0.00306	0.6192	0.6059	-1.895	-0.651	0.5578	41130.0	30250.0	2.207	1.0
theta_d_pr[1,18]	1.356	0.002848	0.5163	0.512	0.3735	1.344	2.406	33120.0	28620.0	1.777	1.0
theta_d_pr[1,19]	-0.1193	0.002463	0.477	0.4653	-1.058	-0.1191	0.8239	37650.0	29320.0	2.021	1.0
theta_d_pr[1,20]	0.08459	0.002447	0.4834	0.4764	-0.8536	0.08089	1.053	39210.0	30330.0	2.104	1.0
theta_d_pr[1,21]	0.7307	0.002531	0.4819	0.4771	-0.2095	0.7247	1.691	36450.0	29830.0	1.956	1.0
theta_d_pr[1,22]	-0.6708	0.00281	0.5444	0.534	-1.755	-0.6647	0.3945	37790.0	30350.0	2.028	1.0
theta_d_pr[1,23]	-1.324	0.002113	0.3658	0.3633	-2.075	-1.313	-0.6444	30520.0	26670.0	1.637	1.0
theta_d_pr[1,24]	0.8	0.002724	0.5349	0.5306	-0.2322	0.794	1.877	38750.0	29540.0	2.079	1.0
theta_d_pr[1,25]	-0.2048	0.003018	0.5756	0.5687	-1.359	-0.1986	0.908	36520.0	29450.0	1.959	1.0
theta_d_pr[1,26]	-0.7602	0.002934	0.6052	0.5976	-1.968	-0.7542	0.4159	42690.0	30340.0	2.291	1.0
theta_d_pr[1,27]	-0.1142	0.00353	0.8397	0.8414	-1.76	-0.116	1.533	56680.0	29270.0	3.041	1.0
theta_d_pr[1,28]	0.353	0.003096	0.577	0.5676	-0.7487	0.3377	1.527	35010.0	28820.0	1.879	1.0
theta_d_pr[1,29]	-0.2141	0.003095	0.5895	0.5824	-1.373	-0.2143	0.9512	36430.0	29080.0	1.955	1.0
theta_d_pr[1,30]	0.5531	0.003333	0.6256	0.6187	-0.6528	0.5416	1.819	35520.0	28530.0	1.906	1.0
theta_d_pr[1,31]	0.07786	0.002119	0.3561	0.3465	-0.6068	0.07084	0.8005	28840.0	27750.0	1.548	1.0
theta_d_pr[1,32]	-0.2038	0.002062	0.4019	0.3951	-0.9942	-0.2044	0.5893	38080.0	31140.0	2.043	1.0
theta_d_pr[1,33]	0.2049	0.003817	0.7858	0.7759	-1.334	0.1969	1.762	42470.0	30770.0	2.279	1.0
theta_d_pr[1,34]	-1.857	0.002348	0.398	0.3924	-2.674	-1.846	-1.108	29030.0	28090.0	1.557	1.0
theta_d_pr[1,35]	2.31	0.002995	0.5378	0.5334	1.312	2.291	3.416	32620.0	29620.0	1.75	1.0
theta_d_pr[1,36]	0.7853	0.002668	0.5126	0.5072	-0.209	0.7803	1.802	36990.0	27850.0	1.985	1.0
theta_d_pr[1,37]	0.1149	0.00355	0.7164	0.7086	-1.284	0.1143	1.532	40810.0	30170.0	2.19	1.0
theta_d_pr[1,38]	-0.5064	0.003164	0.5876	0.5774	-1.67	-0.5051	0.6421	34680.0	30380.0	1.861	1.0
theta_d_pr[1,39]	0.01283	0.003328	0.6507	0.6397	-1.269	0.0105	1.305	38300.0	29670.0	2.055	1.0
theta_d_pr[1,40]	-0.8567	0.003539	0.7624	0.7575	-2.367	-0.8575	0.6189	46590.0	30430.0	2.5	1.0
theta_d_pr[1,41]	-0.665	0.001813	0.3293	0.3252	-1.323	-0.6587	-0.03553	33130.0	28740.0	1.778	1.0
theta_d_pr[1,42]	-0.8245	0.003607	0.7718	0.7682	-2.339	-0.8282	0.6937	45890.0	29460.0	2.462	1.0
theta_d_pr[1,43]	-0.1024	0.00268	0.5157	0.5073	-1.104	-0.1085	0.9418	37210.0	28940.0	1.997	1.0
theta_d_pr[1,44]	0.5868	0.001818	0.2977	0.2972	0.03281	0.5757	1.198	27030.0	27460.0	1.451	1.0
theta_d_pr[1,45]	-0.5404	0.002685	0.4828	0.4751	-1.515	-0.5303	0.3785	32700.0	28080.0	1.754	1.0
theta_d_pr[1,46]	0.1445	0.00292	0.5629	0.5515	-0.9583	0.1409	1.269	37250.0	30290.0	1.999	1.0
theta_d_pr[1,47]	1.172	0.00339	0.6803	0.6782	-0.1395	1.164	2.531	40550.0	30740.0	2.176	1.0
theta_d_pr[1,48]	-2.471	0.002407	0.38	0.3751	-3.249	-2.459	-1.76	25200.0	26200.0	1.352	1.0
theta_d_pr[1,49]	0.2911	0.001824	0.338	0.3346	-0.3588	0.288	0.9655	34510.0	29530.0	1.852	1.0
theta_d_pr[1,50]	0.5498	0.001963	0.3457	0.3401	-0.1038	0.5403	1.264	31380.0	27540.0	1.684	1.0
theta_d_pr[1,51]	-1.144	0.00185	0.3216	0.3191	-1.793	-1.139	-0.5303	30290.0	27170.0	1.625	1.0
theta_d_pr[1,52]	0.9132	0.003326	0.6368	0.6362	-0.2889	0.8987	2.205	37120.0	27970.0	1.992	1.0
theta_d_pr[1,53]	0.4978	0.003087	0.6244	0.6109	-0.7207	0.4944	1.74	41000.0	30670.0	2.2	1.0
theta_d_pr[1,54]	0.4349	0.001799	0.3392	0.334	-0.2152	0.4316	1.116	35710.0	30380.0	1.916	1.0
theta_d_pr[1,55]	-0.4548	0.001866	0.3281	0.3233	-1.116	-0.4493	0.1804	31090.0	28550.0	1.668	1.0
theta_d_pr[1,56]	0.1083	0.002807	0.5607	0.5534	-1.0	0.1089	1.214	40160.0	28770.0	2.155	1.0
theta_d_pr[1,57]	-0.6895	0.001926	0.3644	0.3617	-1.413	-0.6852	0.01674	35990.0	27750.0	1.931	1.0
theta_d_pr[1,58]	-0.1447	0.002761	0.5271	0.5202	-1.157	-0.1511	0.9106	36520.0	30340.0	1.96	1.0
theta_d_pr[1,59]	0.9264	0.002318	0.4162	0.4088	0.1457	0.9137	1.785	32560.0	28430.0	1.747	1.0
theta_d_pr[1,60]	-0.8465	0.002807	0.5408	0.5331	-1.923	-0.8395	0.1988	37340.0	28310.0	2.004	1.0
theta_d_pr[1,61]	0.05802	0.003194	0.6312	0.6191	-1.191	0.05926	1.305	39140.0	30710.0	2.1	1.0
theta_d_pr[1,62]	1.558	0.003364	0.6386	0.6343	0.3371	1.544	2.845	36300.0	29730.0	1.948	1.0
theta_d_pr[1,63]	-0.2501	0.002572	0.498	0.4856	-1.229	-0.2504	0.7383	37700.0	29360.0	2.023	1.0
theta_d_pr[1,64]	0.03342	0.002126	0.3964	0.3941	-0.7371	0.03139	0.8252	34830.0	29790.0	1.869	1.0
theta_d_pr[1,65]	0.2179	0.001772	0.3213	0.3151	-0.4044	0.213	0.8598	33210.0	27360.0	1.782	1.0
theta_d_pr[1,66]	2.664	0.00329	0.5741	0.5741	1.593	2.648	3.84	30840.0	28710.0	1.655	1.0
theta_d_pr[1,67]	0.5852	0.002098	0.3909	0.3862	-0.154	0.577	1.381	35060.0	28330.0	1.881	1.0
theta_d_pr[1,68]	0.8275	0.002833	0.5592	0.5479	-0.2577	0.8227	1.945	39100.0	29900.0	2.098	1.0
theta_d_pr[1,69]	0.1035	0.002743	0.5019	0.4966	-0.8784	0.1043	1.093	33590.0	29090.0	1.803	1.0
theta_d_pr[1,70]	0.5224	0.00318	0.6661	0.6592	-0.7829	0.5177	1.843	43950.0	31010.0	2.358	1.0
theta_d_pr[1,71]	-1.786	0.003192	0.5926	0.5841	-2.996	-1.771	-0.6647	34840.0	29030.0	1.869	1.0
theta_d_pr[1,72]	-0.5203	0.002822	0.508	0.4996	-1.546	-0.5134	0.4579	32590.0	28330.0	1.749	1.0
theta_d_pr[1,73]	-0.2364	0.002098	0.4121	0.4069	-1.049	-0.2336	0.5723	38760.0	28500.0	2.08	1.0
theta_d_pr[1,74]	-0.607	0.001819	0.3213	0.3186	-1.248	-0.6045	0.0171	31350.0	28210.0	1.682	1.0
theta_d_pr[1,75]	-0.139	0.001796	0.3264	0.323	-0.7737	-0.1419	0.5105	33300.0	28150.0	1.787	1.0
theta_d_pr[1,76]	-0.6944	0.001911	0.3562	0.3514	-1.401	-0.6938	0.0005028	34820.0	30280.0	1.868	1.0
theta_d_pr[1,77]	-1.094	0.002385	0.4313	0.428	-1.955	-1.088	-0.261	32780.0	29210.0	1.759	1.0
theta_d_pr[1,78]	-0.5778	0.00171	0.3038	0.302	-1.173	-0.5775	0.02051	31560.0	28710.0	1.693	1.0
theta_d_pr[1,79]	-0.9022	0.002274	0.4199	0.41	-1.745	-0.897	-0.08428	34280.0	28850.0	1.839	1.0
theta_d_pr[1,80]	-0.2187	0.003225	0.6105	0.6031	-1.422	-0.2218	0.999	36010.0	30190.0	1.932	1.0
theta_d_pr[1,81]	2.148	0.002907	0.5296	0.526	1.144	2.134	3.214	33560.0	27530.0	1.801	1.0
theta_d_pr[1,82]	-0.1895	0.002453	0.4623	0.4547	-1.1	-0.1897	0.7245	35680.0	27190.0	1.914	1.0
theta_d_pr[1,83]	-0.6173	0.002883	0.5805	0.5752	-1.764	-0.6152	0.5115	40740.0	28590.0	2.186	1.0
theta_d_pr[1,84]	-0.3914	0.003287	0.6106	0.6086	-1.589	-0.3915	0.8236	34630.0	27700.0	1.858	1.0
theta_d_pr[1,85]	-0.7746	0.003594	0.7632	0.7632	-2.263	-0.7754	0.7333	45130.0	30810.0	2.421	1.0
theta_d_pr[1,86]	0.04652	0.002513	0.4852	0.4766	-0.909	0.04478	1.011	37390.0	30190.0	2.006	1.0
theta_d_pr[1,87]	0.1803	0.003606	0.6957	0.6811	-1.211	0.1834	1.535	37330.0	29460.0	2.003	1.0
theta_d_pr[1,88]	0.9502	0.002966	0.5788	0.5747	-0.1519	0.9368	2.116	38370.0	28820.0	2.059	1.0
theta_d_pr[1,89]	-1.24	0.00306	0.5714	0.5662	-2.389	-1.233	-0.1384	35250.0	30690.0	1.892	1.0
theta_d_pr[1,90]	-0.6385	0.002631	0.4786	0.4733	-1.571	-0.641	0.3098	33200.0	28450.0	1.782	1.0
theta_d_pr[1,91]	1.371	0.002179	0.3727	0.3663	0.6838	1.355	2.145	29780.0	27320.0	1.598	1.0
theta_d_pr[1,92]	-0.9006	0.002232	0.4053	0.4013	-1.715	-0.8967	-0.1136	33070.0	29380.0	1.775	1.0
theta_d_pr[1,93]	0.6744	0.002448	0.4362	0.4265	-0.1548	0.6629	1.566	32320.0	28050.0	1.734	1.0
theta_d_pr[1,94]	0.1474	0.003249	0.6411	0.6336	-1.094	0.1402	1.42	39110.0	30840.0	2.099	1.0
theta_d_pr[1,95]	-0.3664	0.003528	0.7046	0.6988	-1.751	-0.3674	1.025	39980.0	30660.0	2.145	1.0
theta_d_pr[1,96]	0.5621	0.001897	0.3517	0.3492	-0.1071	0.5559	1.273	34790.0	28210.0	1.867	1.0
theta_d_pr[1,97]	-0.8091	0.002677	0.5296	0.5249	-1.861	-0.8031	0.2257	39230.0	28940.0	2.105	1.0
theta_d_pr[1,98]	1.6	0.002775	0.4137	0.4101	0.8453	1.583	2.459	22510.0	24890.0	1.208	1.0
theta_d_pr[1,99]	0.6895	0.001991	0.3691	0.3634	-0.01203	0.6806	1.434	34600.0	29430.0	1.857	1.0
theta_d_pr[1,100]	0.6998	0.002597	0.4645	0.4545	-0.1839	0.6909	1.649	32350.0	27870.0	1.736	1.0
theta_d_pr[1,101]	-0.4139	0.002477	0.477	0.468	-1.369	-0.4089	0.5133	37260.0	29080.0	2.0	1.0
theta_d_pr[1,102]	0.4864	0.003136	0.6171	0.6016	-0.7443	0.4871	1.689	38840.0	30340.0	2.084	1.0
theta_d_pr[1,103]	-0.3942	0.002412	0.4549	0.4438	-1.296	-0.3899	0.4944	35570.0	30310.0	1.909	1.0
theta_d_pr[1,104]	0.2948	0.003123	0.5878	0.5793	-0.8475	0.2832	1.474	35540.0	30410.0	1.907	1.0
theta_d_pr[1,105]	1.115	0.002161	0.4079	0.4019	0.3386	1.106	1.938	36070.0	29550.0	1.935	1.0
theta_d_pr[1,106]	0.05003	0.002118	0.3571	0.3532	-0.6528	0.04897	0.7531	28470.0	29160.0	1.527	1.0
theta_d_pr[1,107]	1.137	0.002472	0.3857	0.3807	0.4292	1.12	1.944	24930.0	25460.0	1.338	1.0
theta_d_pr[1,108]	-0.1958	0.00223	0.4182	0.4084	-1.011	-0.2003	0.644	35310.0	29400.0	1.895	1.0
theta_d_pr[1,109]	0.2462	0.002736	0.5072	0.4991	-0.7314	0.2364	1.262	34600.0	29630.0	1.856	1.0
theta_d_pr[1,110]	-0.6086	0.003406	0.6897	0.6891	-1.98	-0.6047	0.7307	41120.0	30790.0	2.206	1.0
theta_d_pr[1,111]	0.5566	0.002616	0.5099	0.5059	-0.4213	0.5493	1.568	38230.0	29790.0	2.051	1.0
theta_d_pr[1,112]	-0.5791	0.003466	0.6733	0.6628	-1.914	-0.5803	0.7465	37890.0	30110.0	2.033	1.0
theta_d_pr[1,113]	-0.401	0.002949	0.5771	0.5696	-1.545	-0.396	0.7171	38490.0	31260.0	2.066	1.0
theta_d_pr[1,114]	0.9709	0.003197	0.6818	0.6821	-0.3532	0.971	2.326	45550.0	29220.0	2.444	1.0
theta_d_pr[1,115]	0.08271	0.002653	0.4881	0.4813	-0.8527	0.07482	1.071	34040.0	30550.0	1.826	1.0
theta_d_pr[1,116]	-0.3442	0.003362	0.647	0.6408	-1.598	-0.3483	0.9392	37200.0	29460.0	1.996	1.0
theta_d_pr[1,117]	0.742	0.002963	0.4747	0.4654	-0.1426	0.7227	1.72	26040.0	27520.0	1.397	1.0
theta_d_pr[1,118]	0.8733	0.00253	0.4375	0.4323	0.0451	0.8612	1.767	30220.0	29120.0	1.621	1.0
theta_d_pr[1,119]	-0.5434	0.001949	0.365	0.3586	-1.267	-0.5424	0.1752	35160.0	29980.0	1.887	1.0
theta_d_pr[1,120]	0.06514	0.00323	0.6349	0.6309	-1.186	0.06416	1.3	38720.0	28500.0	2.078	0.9999
theta_d_pr[1,121]	-0.6013	0.002391	0.357	0.3492	-1.282	-0.6118	0.1243	22840.0	24010.0	1.225	1.0
theta_d_pr[1,122]	0.4079	0.002315	0.4309	0.4226	-0.4156	0.3976	1.289	35070.0	28850.0	1.882	1.0
theta_d_pr[1,123]	0.04343	0.00205	0.3752	0.37	-0.6785	0.03474	0.8014	33750.0	28190.0	1.811	1.0
theta_d_pr[1,124]	0.4976	0.002966	0.5584	0.5527	-0.5863	0.4962	1.606	35590.0	29400.0	1.91	1.0
theta_d_pr[1,125]	-1.359	0.003332	0.6793	0.6724	-2.694	-1.36	-0.02557	41650.0	30500.0	2.235	1.0
theta_d_pr[1,126]	-1.015	0.003288	0.6205	0.6187	-2.242	-1.012	0.19	35740.0	29330.0	1.918	1.0
theta_d_pr[1,127]	-1.673	0.00223	0.3849	0.3775	-2.469	-1.66	-0.9511	30110.0	29740.0	1.615	1.0
