	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
lp__	-50920.0	0.3878	36.3	36.49	-50990.0	-50920.0	-50850.0	8746.0	17440.0	0.02648	1.001
alpha1_mu[1]	-0.6271	0.002669	0.1295	0.1307	-0.8816	-0.6264	-0.3759	2355.0	5624.0	0.007131	1.002
alpha1_mu[2]	-0.4785	0.002529	0.123	0.1232	-0.7206	-0.4783	-0.2391	2374.0	5214.0	0.007189	1.002
beta_mu[1,1]	-0.207	0.0009629	0.1131	0.1116	-0.4425	-0.2021	-0.0001605	13910.0	21540.0	0.04213	1.0
beta_mu[1,2]	-0.3609	0.001138	0.1346	0.1343	-0.643	-0.3541	-0.1152	14040.0	19760.0	0.04251	1.0
beta_mu[2,1]	0.6517	0.0006479	0.06275	0.0625	0.5241	0.6536	0.7695	9414.0	18330.0	0.0285	1.0
beta_mu[2,2]	0.663	0.0005458	0.05497	0.05469	0.5515	0.6645	0.7673	10170.0	18280.0	0.0308	1.001
beta_mu[3,1]	1.635	0.0006704	0.04795	0.04775	1.539	1.635	1.728	5190.0	11270.0	0.01572	1.001
beta_mu[3,2]	1.695	0.0007094	0.05023	0.04981	1.595	1.695	1.793	5070.0	11630.0	0.01535	1.002
beta_mu[4,1]	-0.898	0.0009364	0.09383	0.09347	-1.087	-0.8963	-0.7202	9998.0	18330.0	0.03027	1.0
beta_mu[4,2]	-0.6508	0.001056	0.1027	0.1022	-0.8585	-0.6482	-0.4562	9440.0	15930.0	0.02858	1.0
alpha1_c_pr[1]	-0.06967	0.002556	0.1811	0.1782	-0.4234	-0.0703	0.2898	5067.0	15530.0	0.01534	1.001
alpha1_c_pr[2]	-0.6622	0.002476	0.2729	0.2569	-1.207	-0.663	-0.1195	12050.0	14960.0	0.03649	1.0
alpha1_c_pr[3]	0.6222	0.002235	0.1765	0.1748	0.2868	0.6184	0.9796	6215.0	14900.0	0.01882	1.001
alpha1_c_pr[4]	-0.6758	0.01343	0.3755	0.4025	-1.389	-0.6766	0.03465	792.1	3942.0	0.002398	1.003
alpha1_c_pr[5]	0.2702	0.01061	0.3136	0.3192	-0.2984	0.2555	0.913	870.5	4204.0	0.002636	1.003
alpha1_c_pr[6]	0.4219	0.00282	0.1912	0.1875	0.06566	0.4164	0.8195	4606.0	12730.0	0.01395	1.0
alpha1_c_pr[7]	-0.7209	0.01582	0.4305	0.4602	-1.566	-0.7125	0.05908	743.7	4077.0	0.002252	1.003
alpha1_c_pr[8]	0.7261	0.006423	0.2609	0.2547	0.2457	0.7153	1.27	1640.0	6376.0	0.004965	1.001
alpha1_c_pr[9]	0.2413	0.00295	0.1748	0.1707	-0.09544	0.2387	0.5949	3496.0	10490.0	0.01058	1.001
alpha1_c_pr[10]	-0.663	0.00716	0.27	0.2665	-1.166	-0.6734	-0.1087	1412.0	5207.0	0.004275	1.001
alpha1_c_pr[11]	1.347	0.003812	0.2993	0.2913	0.8146	1.329	1.997	6262.0	15020.0	0.01896	1.0
alpha1_c_pr[12]	-2.025	0.006615	0.5127	0.4827	-3.019	-2.033	-0.9898	5660.0	14870.0	0.01714	1.0
alpha1_c_pr[13]	-0.7833	0.00331	0.2308	0.215	-1.284	-0.7686	-0.372	5052.0	9581.0	0.0153	1.0
alpha1_c_pr[14]	0.3404	0.00581	0.2065	0.2033	-0.06354	0.3395	0.7499	1250.0	4364.0	0.003784	1.002
alpha1_c_pr[15]	-0.4033	0.0024	0.1963	0.1907	-0.802	-0.4016	-0.02274	6721.0	13550.0	0.02035	1.001
alpha1_c_pr[16]	0.1802	0.00669	0.2407	0.2356	-0.278	0.177	0.67	1278.0	4978.0	0.003868	1.002
alpha1_c_pr[17]	0.1115	0.00613	0.3061	0.3003	-0.4963	0.1141	0.7051	2478.0	9103.0	0.007502	1.001
alpha1_c_pr[18]	-0.1792	0.006856	0.2349	0.2351	-0.6373	-0.1802	0.286	1167.0	4776.0	0.003532	1.002
alpha1_c_pr[19]	0.5267	0.004966	0.2463	0.2372	0.02573	0.5299	1.005	2470.0	5286.0	0.00748	1.001
alpha1_c_pr[20]	0.5546	0.01011	0.302	0.3102	0.01983	0.538	1.186	890.9	4202.0	0.002698	1.002
alpha1_c_pr[21]	0.3765	0.003469	0.1876	0.1842	0.006355	0.3758	0.7483	2906.0	6864.0	0.008799	1.001
alpha1_c_pr[22]	0.6417	0.003027	0.3549	0.3199	-0.062	0.6382	1.366	13530.0	9753.0	0.04097	1.0
alpha1_c_pr[23]	0.6905	0.0156	0.4334	0.4609	-0.04515	0.663	1.595	774.9	4583.0	0.002346	1.003
alpha1_c_pr[24]	-0.5028	0.007596	0.3634	0.3626	-1.222	-0.496	0.1927	2235.0	9405.0	0.006767	1.001
alpha1_c_pr[25]	-1.326	0.01238	0.5852	0.5588	-2.588	-1.304	-0.2539	2063.0	6427.0	0.006246	1.001
alpha1_c_pr[26]	0.5506	0.003095	0.2045	0.2006	0.1673	0.545	0.9686	4362.0	10270.0	0.01321	1.001
alpha1_c_pr[27]	2.102	0.006538	0.4006	0.3819	1.406	2.067	2.986	3522.0	8441.0	0.01066	1.001
alpha1_c_pr[28]	-0.2518	0.002867	0.1992	0.1941	-0.6482	-0.2507	0.1387	4829.0	12180.0	0.01462	1.001
alpha1_c_pr[29]	0.07395	0.007513	0.2482	0.2459	-0.4077	0.07366	0.5668	1079.0	4388.0	0.003267	1.003
alpha1_c_pr[30]	0.5736	0.002361	0.176	0.1739	0.2375	0.5701	0.9289	5552.0	13140.0	0.01681	1.001
alpha1_c_pr[31]	-0.01254	0.01643	0.4333	0.4713	-0.8187	-0.01613	0.8097	706.0	4051.0	0.002138	1.003
alpha1_c_pr[32]	0.2953	0.002696	0.1748	0.1732	-0.03621	0.2914	0.6465	4210.0	11470.0	0.01275	1.001
alpha1_c_pr[33]	0.6662	0.006837	0.3743	0.3532	-0.05547	0.6606	1.426	2907.0	9535.0	0.008801	1.001
alpha1_c_pr[34]	0.6168	0.002262	0.2074	0.2036	0.2287	0.6103	1.044	8395.0	16920.0	0.02542	1.0
alpha1_c_pr[35]	-0.5726	0.002712	0.3745	0.3404	-1.361	-0.5618	0.1473	19640.0	22400.0	0.05946	1.0
alpha1_c_pr[36]	-0.2643	0.005363	0.236	0.2299	-0.7242	-0.2675	0.2121	1911.0	7612.0	0.005787	1.001
alpha1_c_pr[37]	0.6138	0.002493	0.2168	0.2117	0.2003	0.6071	1.055	7626.0	16190.0	0.02309	1.0
alpha1_c_pr[38]	0.5254	0.004615	0.2173	0.2123	0.1123	0.5194	0.9704	2198.0	7471.0	0.006654	1.002
alpha1_c_pr[39]	-1.599	0.002882	0.358	0.3441	-2.301	-1.6	-0.8875	15530.0	24400.0	0.04703	1.0
alpha1_c_pr[40]	0.7141	0.007566	0.3203	0.3105	0.09882	0.7078	1.37	1756.0	6295.0	0.005318	1.001
alpha1_c_pr[41]	1.039	0.002634	0.2648	0.2538	0.5393	1.03	1.592	9760.0	13630.0	0.02955	1.001
alpha1_c_pr[42]	0.3033	0.004012	0.2103	0.2063	-0.08932	0.2952	0.7436	2735.0	8771.0	0.008279	1.001
alpha1_c_pr[43]	-0.4962	0.002919	0.1609	0.1588	-0.8194	-0.4935	-0.1896	3068.0	7900.0	0.009289	1.001
alpha1_c_pr[44]	-1.843	0.03768	1.408	1.405	-3.786	-2.394	0.6495	1818.0	6815.0	0.005505	1.003
alpha1_c_pr[45]	-1.596	0.004704	0.3047	0.3012	-2.232	-1.582	-1.035	4142.0	10580.0	0.01254	1.001
alpha1_c_pr[46]	-1.223	0.011	0.3346	0.3403	-1.922	-1.21	-0.6238	921.5	4425.0	0.00279	1.003
alpha1_c_pr[47]	-1.449	0.002695	0.2444	0.2426	-1.944	-1.445	-0.9853	8295.0	17360.0	0.02511	1.0
alpha1_c_pr[48]	0.2971	0.002222	0.2071	0.2038	-0.09902	0.2929	0.7112	8733.0	19140.0	0.02644	1.001
alpha1_c_pr[49]	-0.2469	0.005035	0.2228	0.2169	-0.7103	-0.2368	0.1667	1949.0	6706.0	0.0059	1.001
alpha1_c_pr[50]	-2.899	0.003323	0.4781	0.4758	-3.883	-2.883	-2.014	20880.0	26990.0	0.06322	1.0
alpha1_c_pr[51]	-1.034	0.002763	0.3031	0.3018	-1.651	-1.025	-0.4723	12110.0	22700.0	0.03667	1.0
alpha1_c_pr[52]	1.541	0.007819	0.3575	0.3455	0.9313	1.509	2.33	2063.0	8288.0	0.006247	1.001
alpha1_c_pr[53]	1.641	0.01318	0.4481	0.4463	0.8148	1.629	2.561	1129.0	4530.0	0.003418	1.002
alpha1_c_pr[54]	-0.1589	0.003518	0.2154	0.2116	-0.584	-0.1595	0.2644	3708.0	11190.0	0.01123	1.001
alpha1_c_pr[55]	1.036	0.002349	0.2587	0.2562	0.5479	1.029	1.563	12130.0	22190.0	0.03673	1.0
alpha1_c_pr[56]	0.2535	0.002226	0.221	0.2155	-0.155	0.2445	0.713	9885.0	19700.0	0.02993	1.0
alpha1_c_pr[57]	0.9902	0.01321	0.433	0.4349	0.2249	0.9627	1.905	1062.0	5211.0	0.003216	1.002
alpha1_c_pr[58]	-2.214	0.00421	0.6577	0.6347	-3.447	-2.243	-0.8501	24790.0	24610.0	0.07506	1.0
alpha1_c_pr[59]	0.908	0.005245	0.2697	0.2618	0.4048	0.8971	1.475	2598.0	9403.0	0.007866	1.001
alpha1_c_pr[60]	0.007927	0.004157	0.2127	0.2068	-0.4268	0.01327	0.4174	2636.0	7145.0	0.00798	1.001
alpha1_c_pr[61]	-0.1446	0.004081	0.2057	0.1993	-0.5653	-0.1386	0.2485	2551.0	7305.0	0.007723	1.001
alpha1_c_pr[62]	-0.2191	0.003748	0.2239	0.2158	-0.673	-0.2159	0.2164	3554.0	8973.0	0.01076	1.001
alpha1_c_pr[63]	0.8629	0.004296	0.2177	0.2096	0.4754	0.8504	1.332	2583.0	6575.0	0.007821	1.001
alpha1_c_pr[64]	-1.439	0.00374	0.2436	0.2386	-1.941	-1.429	-0.9839	4317.0	10280.0	0.01307	1.001
alpha1_c_pr[65]	-1.58	0.005477	0.6155	0.59	-2.839	-1.574	-0.3927	12650.0	20650.0	0.03831	1.0
alpha1_c_pr[66]	-0.8947	0.0111	0.3749	0.3876	-1.688	-0.8662	-0.2482	1142.0	5843.0	0.003457	1.002
alpha1_c_pr[67]	-2.056	0.005799	0.4708	0.4401	-2.943	-2.073	-1.042	6801.0	10930.0	0.02059	1.0
alpha1_c_pr[68]	-2.4	0.003681	0.5236	0.5177	-3.453	-2.391	-1.393	20420.0	23140.0	0.06183	1.0
alpha1_c_pr[69]	-1.989	0.003703	0.3092	0.3039	-2.606	-1.986	-1.387	6984.0	17080.0	0.02115	1.0
alpha1_c_pr[70]	-0.1258	0.01012	0.3049	0.3137	-0.7332	-0.119	0.4451	902.8	4755.0	0.002733	1.003
alpha1_c_pr[71]	-0.6693	0.01771	0.5399	0.5689	-1.731	-0.664	0.3303	936.7	4700.0	0.002836	1.003
alpha1_c_pr[72]	-1.385	0.003423	0.3967	0.3584	-2.324	-1.337	-0.734	14500.0	13620.0	0.04391	1.0
alpha1_c_pr[73]	-0.5354	0.004205	0.2137	0.2088	-0.9866	-0.5232	-0.1451	2650.0	6778.0	0.008023	1.001
alpha1_c_pr[74]	-0.7932	0.002429	0.3249	0.3179	-1.455	-0.7815	-0.1891	17890.0	23540.0	0.05416	1.0
alpha1_c_pr[75]	-1.262	0.002616	0.2389	0.235	-1.754	-1.255	-0.8093	8445.0	17280.0	0.02557	1.0
alpha1_c_pr[76]	-0.1238	0.004152	0.1982	0.1923	-0.5164	-0.1251	0.2701	2261.0	7498.0	0.006846	1.001
alpha1_c_pr[77]	1.048	0.003507	0.2565	0.2472	0.5845	1.034	1.596	5373.0	14840.0	0.01627	1.001
alpha1_c_pr[78]	1.717	0.002556	0.2772	0.2694	1.216	1.701	2.31	11740.0	21130.0	0.03556	1.0
alpha1_c_pr[79]	1.223	0.003969	0.245	0.2397	0.772	1.212	1.733	3753.0	12660.0	0.01136	1.001
alpha1_c_pr[80]	0.8061	0.003412	0.2709	0.2624	0.3041	0.7942	1.379	6283.0	17460.0	0.01902	1.001
alpha1_c_pr[81]	-0.4096	0.00442	0.2051	0.2002	-0.8257	-0.4049	-0.02086	2160.0	6684.0	0.006541	1.001
alpha1_c_pr[82]	-0.6459	0.002665	0.1896	0.1868	-1.03	-0.6433	-0.283	5070.0	14270.0	0.01535	1.001
alpha1_c_pr[83]	1.244	0.004765	0.3284	0.3126	0.6475	1.224	1.942	4480.0	10610.0	0.01356	1.001
alpha1_c_pr[84]	0.02772	0.01012	0.3143	0.3235	-0.5599	0.0184	0.6591	957.2	4317.0	0.002898	1.002
alpha1_c_pr[85]	0.3387	0.008074	0.2673	0.2639	-0.184	0.3385	0.8642	1084.0	4630.0	0.003283	1.002
alpha1_c_pr[86]	0.3397	0.002356	0.2272	0.2242	-0.1065	0.3379	0.7885	9376.0	19600.0	0.02839	1.001
alpha1_c_pr[87]	-1.123	0.01275	0.4567	0.4693	-2.05	-1.111	-0.2728	1284.0	6392.0	0.003887	1.002
alpha1_c_pr[88]	-2.835	0.003368	0.5126	0.4985	-3.844	-2.836	-1.822	23250.0	28960.0	0.07039	1.0
alpha1_c_pr[89]	0.5028	0.002356	0.2316	0.2222	0.06096	0.4981	0.9762	9531.0	13370.0	0.02886	1.001
alpha1_c_pr[90]	-0.5372	0.002282	0.2229	0.223	-0.9769	-0.5367	-0.1004	9624.0	17270.0	0.02914	1.0
alpha1_c_pr[91]	-0.2931	0.005578	0.749	0.7843	-1.726	-0.2783	1.13	18130.0	28600.0	0.05488	1.0
alpha1_c_pr[92]	0.1228	0.003896	0.2795	0.269	-0.4323	0.1219	0.6771	5158.0	14370.0	0.01562	1.001
alpha1_c_pr[93]	2.02	0.00319	0.3758	0.3552	1.38	1.987	2.86	13150.0	21700.0	0.0398	1.0
alpha1_c_pr[94]	1.238	0.01096	0.6475	0.5707	-0.2308	1.29	2.425	3854.0	6499.0	0.01167	1.0
alpha1_c_pr[95]	0.632	0.002619	0.2713	0.2566	0.1051	0.6293	1.179	10760.0	11400.0	0.03258	1.0
alpha1_c_pr[96]	-0.1591	0.005209	0.2026	0.1998	-0.5564	-0.1583	0.2393	1502.0	5535.0	0.004549	1.002
alpha1_c_pr[97]	0.7126	0.01603	0.4211	0.4615	-0.02609	0.6976	1.549	701.3	3790.0	0.002123	1.003
alpha1_c_pr[98]	0.6629	0.004449	0.3053	0.2919	0.1037	0.6486	1.31	4660.0	13730.0	0.01411	1.001
alpha1_c_pr[99]	1.892	0.005489	0.4206	0.4028	1.158	1.859	2.808	5507.0	12830.0	0.01668	1.001
alpha1_c_pr[100]	0.4647	0.004751	0.2731	0.2632	-0.0309	0.4498	1.049	3256.0	10720.0	0.009858	1.001
alpha1_c_pr[101]	0.5304	0.002615	0.2342	0.2303	0.08101	0.5254	0.9997	8007.0	18350.0	0.02424	1.001
alpha1_c_pr[102]	-0.1483	0.008993	0.3222	0.3005	-0.8622	-0.1164	0.4027	1265.0	5685.0	0.003829	1.002
alpha1_c_pr[103]	1.64	0.006999	0.3395	0.3275	1.009	1.625	2.35	2256.0	5565.0	0.00683	1.001
alpha1_c_pr[104]	0.368	0.004496	0.1973	0.1947	-0.01205	0.3653	0.7643	1906.0	6833.0	0.005772	1.001
alpha1_c_pr[105]	1.849	0.003358	0.4372	0.4134	1.119	1.805	2.838	16510.0	24260.0	0.04998	1.0
alpha1_c_pr[106]	0.3783	0.002829	0.1914	0.1866	0.01538	0.3742	0.766	4603.0	12740.0	0.01394	1.001
alpha1_c_pr[107]	-0.03928	0.01036	0.2949	0.3034	-0.561	-0.05541	0.5657	812.5	3936.0	0.00246	1.002
alpha1_c_pr[108]	0.2146	0.002774	0.1866	0.1808	-0.1417	0.2101	0.5953	4563.0	9338.0	0.01381	1.001
alpha1_c_pr[109]	-0.07334	0.008716	0.2736	0.2765	-0.5875	-0.08141	0.4736	979.4	4326.0	0.002965	1.003
alpha1_c_pr[110]	0.1243	0.006935	0.2308	0.2321	-0.3418	0.1322	0.5602	1108.0	4442.0	0.003355	1.002
alpha1_c_pr[111]	-1.629	0.01021	0.4867	0.4877	-2.654	-1.595	-0.7655	2323.0	7830.0	0.007033	1.001
alpha1_c_pr[112]	0.2047	0.005096	0.2377	0.2296	-0.24	0.1963	0.6998	2135.0	7546.0	0.006463	1.001
alpha1_c_pr[113]	-0.01509	0.006144	0.3139	0.2998	-0.66	-0.007665	0.5909	2603.0	6428.0	0.00788	1.001
alpha1_c_pr[114]	-0.4218	0.006007	0.2147	0.2113	-0.835	-0.4257	0.01127	1266.0	5714.0	0.003833	1.002
alpha1_c_pr[115]	1.148	0.006619	0.2644	0.2611	0.6478	1.143	1.683	1565.0	5972.0	0.00474	1.002
alpha1_c_pr[116]	0.02316	0.002169	0.175	0.1726	-0.3193	0.0229	0.3677	6545.0	14790.0	0.01982	1.001
alpha1_c_pr[117]	0.3213	0.002153	0.2008	0.1932	-0.07221	0.3189	0.7226	8670.0	14920.0	0.02625	1.0
alpha1_c_pr[118]	0.5984	0.002309	0.2296	0.2229	0.1624	0.5922	1.07	9729.0	17040.0	0.02946	1.0
alpha1_c_pr[119]	1.126	0.002374	0.2243	0.2196	0.7125	1.118	1.596	8857.0	20340.0	0.02682	1.001
alpha1_c_pr[120]	0.02582	0.008306	0.3476	0.329	-0.7408	0.05585	0.6299	1804.0	4927.0	0.005463	1.001
alpha1_c_pr[121]	0.1535	0.006474	0.3363	0.3191	-0.4889	0.1435	0.8475	2638.0	7276.0	0.007986	1.001
alpha1_c_pr[122]	0.09742	0.002321	0.1708	0.1695	-0.2296	0.09572	0.4399	5386.0	13780.0	0.01631	1.001
alpha1_c_pr[123]	-1.305	0.01236	0.3678	0.3771	-2.035	-1.302	-0.6045	876.8	4598.0	0.002655	1.002
alpha1_c_pr[124]	0.572	0.003784	0.2084	0.2019	0.1816	0.565	1.003	3028.0	8664.0	0.009167	1.001
alpha1_c_pr[125]	0.4904	0.00218	0.1828	0.1815	0.1406	0.4872	0.8603	7024.0	16000.0	0.02127	1.001
alpha1_c_pr[126]	0.6538	0.005234	0.2058	0.2025	0.2572	0.6499	1.067	1527.0	5825.0	0.004625	1.002
alpha1_c_pr[127]	0.532	0.008091	0.2814	0.2772	0.006508	0.5221	1.112	1197.0	5268.0	0.003626	1.002
alpha1_c_pr[128]	1.074	0.002579	0.3233	0.304	0.4855	1.055	1.769	16110.0	20500.0	0.04876	1.0
alpha1_c_pr[129]	1.017	0.006732	0.2586	0.2564	0.5139	1.015	1.533	1456.0	5120.0	0.004408	1.002
alpha1_c_pr[130]	-1.536	0.0125	0.4963	0.4919	-2.447	-1.563	-0.5068	1589.0	6035.0	0.004811	1.002
alpha1_c_pr[131]	-0.5076	0.00269	0.3681	0.3389	-1.324	-0.4845	0.1554	19070.0	21300.0	0.05774	1.0
alpha1_c_pr[132]	0.2178	0.002388	0.2947	0.2764	-0.3573	0.213	0.8127	15380.0	16620.0	0.04658	1.0
alpha1_c_pr[133]	-0.7815	0.004232	0.2865	0.2753	-1.367	-0.7753	-0.2407	4474.0	14190.0	0.01354	1.0
alpha1_c_pr[134]	0.4719	0.007553	0.2508	0.2491	-0.002664	0.4636	0.9778	1090.0	4923.0	0.0033	1.002
alpha1_c_pr[135]	0.3039	0.00324	0.2537	0.2425	-0.216	0.3092	0.7878	6268.0	10520.0	0.01898	1.0
alpha1_c_pr[136]	-1.319	0.00388	0.2545	0.2484	-1.829	-1.317	-0.8228	4318.0	10170.0	0.01307	1.001
alpha1_c_pr[137]	0.2794	0.004014	0.2214	0.2161	-0.1672	0.2826	0.7075	3053.0	6581.0	0.009243	1.001
alpha1_c_pr[138]	0.1665	0.01128	0.3253	0.331	-0.4892	0.1784	0.7757	833.5	3937.0	0.002524	1.003
alpha1_c_pr[139]	0.47	0.003775	0.2284	0.2223	0.02408	0.4681	0.9281	3627.0	9576.0	0.01098	1.001
alpha1_c_pr[140]	-0.6522	0.003113	0.2013	0.1992	-1.059	-0.6489	-0.2657	4106.0	11810.0	0.01243	1.0
alpha1_c_pr[141]	0.5451	0.005914	0.3158	0.2938	-0.05034	0.5365	1.18	2795.0	10760.0	0.008462	1.001
alpha1_d_pr[1]	-0.1648	0.00236	0.4177	0.4139	-0.9915	-0.1667	0.6622	31390.0	29790.0	0.09503	1.0
alpha1_d_pr[2]	0.04332	0.005659	0.6514	0.6425	-1.244	0.04672	1.329	13230.0	25080.0	0.04004	1.0
alpha1_d_pr[3]	-0.08782	0.005176	0.4154	0.412	-0.8989	-0.09077	0.7398	6352.0	21060.0	0.01923	1.0
alpha1_d_pr[4]	-1.698	0.006037	0.5325	0.5262	-2.719	-1.705	-0.6277	7744.0	23360.0	0.02345	1.0
alpha1_d_pr[5]	1.342	0.003075	0.4806	0.4753	0.4226	1.331	2.306	25130.0	27480.0	0.07608	1.0
alpha1_d_pr[6]	0.2784	0.003703	0.4442	0.4404	-0.582	0.2728	1.175	14430.0	25340.0	0.0437	1.0
alpha1_d_pr[7]	2.018	0.006134	0.5593	0.5522	0.9631	2.002	3.154	8290.0	21280.0	0.0251	1.0
alpha1_d_pr[8]	0.7804	0.006161	0.5348	0.5271	-0.2569	0.776	1.845	7551.0	25260.0	0.02286	1.0
alpha1_d_pr[9]	0.2682	0.002507	0.3839	0.3791	-0.4741	0.2636	1.032	23580.0	28240.0	0.07139	1.0
alpha1_d_pr[10]	0.8841	0.005375	0.5135	0.509	-0.1318	0.8847	1.89	9211.0	22110.0	0.02789	1.0
alpha1_d_pr[11]	0.4127	0.01106	0.6821	0.6776	-0.8893	0.3999	1.791	3732.0	16480.0	0.0113	1.001
alpha1_d_pr[12]	0.7298	0.01645	0.9264	0.9045	-1.18	0.7485	2.481	3078.0	12710.0	0.009321	1.0
alpha1_d_pr[13]	0.302	0.00623	0.5344	0.5199	-0.6774	0.2782	1.419	7188.0	20260.0	0.02176	1.0
alpha1_d_pr[14]	-0.6926	0.003194	0.3877	0.381	-1.474	-0.6881	0.05596	14800.0	27550.0	0.04482	1.0
alpha1_d_pr[15]	-0.1116	0.003691	0.4519	0.4422	-0.9999	-0.108	0.7729	14830.0	25990.0	0.04489	1.0
alpha1_d_pr[16]	0.827	0.002526	0.4535	0.4508	-0.04088	0.8168	1.744	32440.0	30420.0	0.09822	1.0
alpha1_d_pr[17]	-0.7194	0.003196	0.612	0.6012	-1.929	-0.7176	0.4818	36790.0	29700.0	0.1114	1.0
alpha1_d_pr[18]	-0.8264	0.002395	0.4334	0.43	-1.69	-0.8249	0.01322	32870.0	29600.0	0.09952	1.0
alpha1_d_pr[19]	-0.5646	0.004388	0.5383	0.525	-1.596	-0.577	0.5255	15130.0	26840.0	0.0458	1.0
alpha1_d_pr[20]	1.286	0.004981	0.4872	0.4856	0.3583	1.275	2.265	9564.0	25590.0	0.02896	1.0
alpha1_d_pr[21]	-0.3571	0.003382	0.4151	0.4101	-1.164	-0.3597	0.4674	15230.0	26840.0	0.04612	1.0
alpha1_d_pr[22]	-0.1929	0.006004	0.8068	0.7864	-1.734	-0.2138	1.444	18550.0	25290.0	0.05618	1.0
alpha1_d_pr[23]	2.004	0.006111	0.5885	0.5824	0.9001	1.983	3.208	9210.0	23700.0	0.02788	1.0
alpha1_d_pr[24]	-0.9334	0.005121	0.7044	0.6603	-2.182	-0.9815	0.6042	20030.0	20340.0	0.06064	1.0
alpha1_d_pr[25]	1.477	0.01171	0.8943	0.8579	-0.4382	1.522	3.11	5902.0	18300.0	0.01787	1.0
alpha1_d_pr[26]	0.3031	0.004673	0.4734	0.4697	-0.6188	0.3006	1.243	10310.0	25960.0	0.03123	1.0
alpha1_d_pr[27]	0.7545	0.01678	0.8254	0.8152	-0.882	0.7589	2.354	2392.0	11630.0	0.007241	1.001
alpha1_d_pr[28]	0.2799	0.002493	0.4425	0.4366	-0.5797	0.275	1.163	31610.0	29610.0	0.0957	1.0
alpha1_d_pr[29]	-0.9136	0.002319	0.4341	0.4274	-1.794	-0.9045	-0.07901	35350.0	27340.0	0.107	1.0
alpha1_d_pr[30]	0.1297	0.005104	0.4122	0.4118	-0.6731	0.1286	0.949	6550.0	22690.0	0.01983	1.0
alpha1_d_pr[31]	2.103	0.002857	0.5158	0.5083	1.139	2.085	3.161	33150.0	27510.0	0.1004	1.0
alpha1_d_pr[32]	-0.2155	0.002741	0.3955	0.3931	-0.9988	-0.2144	0.5593	20830.0	28830.0	0.06308	1.0
alpha1_d_pr[33]	-0.8114	0.005886	0.7198	0.7075	-2.221	-0.8148	0.6197	15040.0	27240.0	0.04554	1.0
alpha1_d_pr[34]	-0.03983	0.005087	0.4939	0.486	-0.9958	-0.04328	0.9508	9455.0	25150.0	0.02863	1.0
alpha1_d_pr[35]	-0.0976	0.004827	0.7094	0.6913	-1.532	-0.08394	1.28	21660.0	27420.0	0.06559	1.0
alpha1_d_pr[36]	0.6645	0.002852	0.4761	0.4685	-0.2571	0.6571	1.621	27570.0	28380.0	0.08347	1.0
alpha1_d_pr[37]	0.1972	0.005563	0.5102	0.5006	-0.803	0.1964	1.206	8433.0	23050.0	0.02553	1.0
alpha1_d_pr[38]	-0.523	0.004304	0.4721	0.4632	-1.469	-0.5158	0.3901	12080.0	26540.0	0.03657	1.0
alpha1_d_pr[39]	0.1239	0.01271	0.7578	0.7575	-1.333	0.115	1.63	3549.0	14330.0	0.01075	1.001
alpha1_d_pr[40]	0.9401	0.006445	0.622	0.6058	-0.2953	0.9391	2.165	9408.0	22150.0	0.02848	1.001
alpha1_d_pr[41]	-0.1266	0.00871	0.6323	0.6212	-1.33	-0.147	1.161	5247.0	18600.0	0.01589	1.001
alpha1_d_pr[42]	-0.421	0.002848	0.459	0.4543	-1.342	-0.4143	0.463	26340.0	25950.0	0.07975	1.0
alpha1_d_pr[43]	-0.2504	0.004069	0.3576	0.355	-0.9465	-0.2529	0.4545	7701.0	20890.0	0.02332	1.0
alpha1_d_pr[44]	0.6928	0.02448	1.131	1.192	-1.493	0.7127	2.813	2184.0	9365.0	0.006613	1.001
alpha1_d_pr[45]	-0.5076	0.01305	0.6746	0.6658	-1.826	-0.5115	0.839	2638.0	12830.0	0.007989	1.001
alpha1_d_pr[46]	-1.348	0.009926	0.5709	0.5671	-2.481	-1.345	-0.2369	3279.0	14080.0	0.009929	1.001
alpha1_d_pr[47]	-0.06446	0.01168	0.5979	0.6004	-1.242	-0.0589	1.086	2616.0	13010.0	0.00792	1.001
alpha1_d_pr[48]	-0.03272	0.002973	0.4667	0.4606	-0.9521	-0.029	0.873	24730.0	28060.0	0.07486	1.0
alpha1_d_pr[49]	-0.5818	0.002595	0.4597	0.4468	-1.508	-0.5741	0.3063	31840.0	28080.0	0.09639	1.0
alpha1_d_pr[50]	0.02935	0.02268	0.967	0.9824	-1.856	0.02126	1.908	1803.0	8092.0	0.005458	1.001
alpha1_d_pr[51]	-0.2012	0.008542	0.6471	0.6391	-1.481	-0.2008	1.063	5681.0	19300.0	0.0172	1.001
alpha1_d_pr[52]	0.9634	0.01262	0.7516	0.7399	-0.4602	0.9483	2.474	3512.0	15310.0	0.01063	1.001
alpha1_d_pr[53]	-1.635	0.01335	0.7483	0.7325	-3.111	-1.639	-0.1552	3107.0	17290.0	0.009406	1.001
alpha1_d_pr[54]	0.3737	0.002654	0.4751	0.4662	-0.5589	0.3717	1.312	32050.0	30910.0	0.09704	1.0
alpha1_d_pr[55]	-0.08886	0.008571	0.6064	0.6011	-1.286	-0.08784	1.098	4940.0	20070.0	0.01496	1.001
alpha1_d_pr[56]	-0.0883	0.002838	0.5133	0.501	-1.1	-0.09058	0.925	33870.0	29650.0	0.1026	1.0
