	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
lp__	-48700.0	0.4269	40.31	40.02	-48780.0	-48700.0	-48620.0	8911.0	17810.0	0.04411	1.001
alpha1_mu[1]	-0.1128	0.001643	0.09538	0.09529	-0.2975	-0.1131	0.0763	3389.0	8087.0	0.01678	1.001
alpha1_mu[2]	-0.02118	0.001499	0.08596	0.08613	-0.1879	-0.02176	0.1488	3291.0	6858.0	0.01629	1.001
forget_mu[1]	-0.6879	0.0005558	0.05794	0.05717	-0.8008	-0.6881	-0.5724	10880.0	18020.0	0.05384	1.0
forget_mu[2]	-0.66	0.0005999	0.06331	0.06297	-0.7841	-0.66	-0.5337	11170.0	18240.0	0.05529	1.0
beta_mu[1,1]	-0.05387	0.0009378	0.1038	0.1029	-0.2687	-0.04949	0.1377	12240.0	22010.0	0.06057	1.0
beta_mu[1,2]	-0.2447	0.001147	0.1298	0.13	-0.5135	-0.2391	-0.008739	12800.0	20980.0	0.06335	1.0
beta_mu[2,1]	0.5969	0.0005792	0.06614	0.06556	0.4639	0.598	0.7239	13110.0	21300.0	0.06488	1.0
beta_mu[2,2]	0.6066	0.0005312	0.06251	0.0619	0.4803	0.6074	0.7263	13960.0	23190.0	0.06911	1.0
beta_mu[3,1]	1.618	0.000559	0.04812	0.04756	1.523	1.618	1.712	7439.0	14770.0	0.03682	1.0
beta_mu[3,2]	1.584	0.000539	0.04633	0.04627	1.494	1.584	1.675	7409.0	15200.0	0.03667	1.0
beta_mu[4,1]	0.676	0.0006048	0.05234	0.05188	0.5732	0.6761	0.7789	7484.0	14810.0	0.03705	1.0
beta_mu[4,2]	0.8342	0.0006821	0.05818	0.05775	0.7219	0.8333	0.9502	7276.0	13970.0	0.03602	1.0
alpha1_c_pr[1]	-0.04625	0.001817	0.1844	0.1809	-0.4025	-0.04858	0.3253	10320.0	19960.0	0.0511	1.0
alpha1_c_pr[2]	-1.098	0.008237	0.3258	0.3367	-1.763	-1.083	-0.5125	1574.0	7608.0	0.00779	1.003
alpha1_c_pr[3]	0.9053	0.001908	0.2115	0.2047	0.5219	0.8939	1.352	12140.0	21330.0	0.06008	1.0
alpha1_c_pr[4]	-0.8125	0.003436	0.2999	0.2906	-1.38	-0.8228	-0.188	7946.0	10360.0	0.03933	1.001
alpha1_c_pr[5]	0.3409	0.007705	0.3232	0.324	-0.2683	0.3352	0.987	1758.0	6876.0	0.008701	1.004
alpha1_c_pr[6]	0.6439	0.003616	0.2631	0.2518	0.1579	0.6334	1.196	5156.0	12260.0	0.02552	1.001
alpha1_c_pr[7]	-0.7384	0.006138	0.2636	0.264	-1.249	-0.7402	-0.2165	1851.0	8039.0	0.009163	1.003
alpha1_c_pr[8]	0.5358	0.005643	0.2788	0.2661	0.05767	0.5119	1.151	2418.0	9580.0	0.01197	1.002
alpha1_c_pr[9]	0.2804	0.002017	0.1858	0.1815	-0.07172	0.2745	0.6618	8531.0	18800.0	0.04223	1.0
alpha1_c_pr[10]	-0.5543	0.003796	0.2491	0.2423	-1.029	-0.5605	-0.05005	4334.0	12670.0	0.02145	1.001
alpha1_c_pr[11]	1.888	0.003059	0.5007	0.4846	1.061	1.832	3.002	29010.0	24740.0	0.1436	1.0
alpha1_c_pr[12]	-1.557	0.004271	0.3619	0.3543	-2.297	-1.548	-0.8696	7219.0	16700.0	0.03573	1.001
alpha1_c_pr[13]	-1.093	0.006406	0.2853	0.2909	-1.667	-1.087	-0.5582	2002.0	7575.0	0.009911	1.003
alpha1_c_pr[14]	0.3629	0.002963	0.1923	0.1879	-0.02431	0.3663	0.7359	4217.0	10290.0	0.02087	1.0
alpha1_c_pr[15]	-0.4874	0.002277	0.187	0.1837	-0.8655	-0.4838	-0.1305	6787.0	15400.0	0.03359	1.0
alpha1_c_pr[16]	0.1114	0.002623	0.1752	0.1715	-0.2133	0.1046	0.4735	4490.0	13120.0	0.02222	1.001
alpha1_c_pr[17]	-0.005227	0.002553	0.3405	0.3207	-0.6574	-0.01417	0.6997	18070.0	20410.0	0.08944	1.0
alpha1_c_pr[18]	-0.06888	0.003183	0.2183	0.2129	-0.5124	-0.06351	0.3509	4734.0	12150.0	0.02343	1.001
alpha1_c_pr[19]	0.6864	0.003666	0.3121	0.2919	0.1061	0.6736	1.341	6806.0	11850.0	0.03369	1.001
alpha1_c_pr[20]	0.5309	0.006373	0.2483	0.2521	0.08076	0.521	1.042	1510.0	5805.0	0.007476	1.004
alpha1_c_pr[21]	0.1831	0.002403	0.1766	0.1731	-0.1593	0.1813	0.5376	5409.0	13050.0	0.02678	1.0
alpha1_c_pr[22]	-0.04991	0.005568	0.3486	0.3438	-0.747	-0.04153	0.6216	3924.0	10140.0	0.01942	1.002
alpha1_c_pr[23]	0.472	0.0113	0.4022	0.423	-0.2247	0.4513	1.303	1271.0	6175.0	0.006289	1.005
alpha1_c_pr[24]	-0.7786	0.002241	0.2923	0.2874	-1.35	-0.782	-0.1988	17000.0	23550.0	0.08416	1.0
alpha1_c_pr[25]	-1.372	0.005977	0.4321	0.4168	-2.184	-1.389	-0.4775	5271.0	10740.0	0.02609	1.001
alpha1_c_pr[26]	0.5944	0.001983	0.1928	0.1883	0.2387	0.5865	0.9957	9405.0	18280.0	0.04655	1.0
alpha1_c_pr[27]	1.453	0.005315	0.3985	0.3651	0.805	1.406	2.37	5023.0	11330.0	0.02486	1.001
alpha1_c_pr[28]	-0.1505	0.002137	0.2186	0.2134	-0.5897	-0.1474	0.276	10470.0	18490.0	0.05181	1.0
alpha1_c_pr[29]	0.0564	0.00779	0.3038	0.3094	-0.504	0.04616	0.6701	1528.0	6734.0	0.007564	1.004
alpha1_c_pr[30]	0.7479	0.002232	0.2067	0.2009	0.3706	0.7376	1.185	8790.0	16150.0	0.04351	1.0
alpha1_c_pr[31]	-0.1549	0.01234	0.4165	0.4528	-0.9142	-0.1642	0.6535	1169.0	5585.0	0.005784	1.006
alpha1_c_pr[32]	0.4195	0.004687	0.2173	0.2143	-0.01337	0.4212	0.8413	2148.0	7842.0	0.01063	1.002
alpha1_c_pr[33]	-0.103	0.004575	0.5694	0.568	-1.236	-0.08236	0.98	15640.0	17220.0	0.07741	1.0
alpha1_c_pr[34]	0.4306	0.00204	0.1992	0.194	0.05738	0.423	0.8416	9450.0	15640.0	0.04678	1.0
alpha1_c_pr[35]	-1.033	0.002952	0.3501	0.3356	-1.683	-1.048	-0.2914	14320.0	18690.0	0.07087	1.0
alpha1_c_pr[36]	-0.3317	0.004585	0.2431	0.2409	-0.7943	-0.3342	0.1583	2817.0	9257.0	0.01394	1.002
alpha1_c_pr[37]	0.7056	0.003256	0.2626	0.2463	0.2449	0.6842	1.284	6849.0	13420.0	0.0339	1.001
alpha1_c_pr[38]	0.469	0.003718	0.2324	0.2243	0.03817	0.4611	0.9535	3880.0	10070.0	0.0192	1.001
alpha1_c_pr[39]	-1.597	0.00306	0.2827	0.2735	-2.168	-1.592	-1.056	8611.0	18640.0	0.04262	1.0
alpha1_c_pr[40]	0.6792	0.003304	0.289	0.2688	0.1698	0.6578	1.31	7291.0	15620.0	0.03609	1.0
alpha1_c_pr[41]	0.4036	0.004405	0.385	0.3566	-0.379	0.4068	1.176	7476.0	10290.0	0.037	1.001
alpha1_c_pr[42]	0.4881	0.00522	0.2591	0.2545	-0.01575	0.4863	1.007	2465.0	8952.0	0.0122	1.002
alpha1_c_pr[43]	-0.9044	0.003536	0.2054	0.2052	-1.322	-0.8995	-0.5188	3381.0	10820.0	0.01674	1.002
alpha1_c_pr[44]	-1.392	0.005797	0.4121	0.3899	-2.227	-1.389	-0.5861	5051.0	15720.0	0.025	1.001
alpha1_c_pr[45]	-1.522	0.003993	0.2417	0.2389	-2.006	-1.52	-1.052	3659.0	9922.0	0.01811	1.002
alpha1_c_pr[46]	-0.9417	0.004047	0.2243	0.2214	-1.409	-0.9325	-0.5264	3077.0	9899.0	0.01523	1.001
alpha1_c_pr[47]	-1.114	0.001998	0.2021	0.1997	-1.518	-1.111	-0.7218	10220.0	18890.0	0.05056	1.0
alpha1_c_pr[48]	0.2526	0.001815	0.1736	0.1728	-0.07771	0.2483	0.604	9159.0	18410.0	0.04534	1.0
alpha1_c_pr[49]	-0.2145	0.003864	0.214	0.2084	-0.6564	-0.2093	0.193	3073.0	9011.0	0.01521	1.002
alpha1_c_pr[50]	-2.542	0.003009	0.4597	0.4385	-3.546	-2.503	-1.734	23810.0	26320.0	0.1178	1.0
alpha1_c_pr[51]	-1.496	0.00383	0.2723	0.2725	-2.045	-1.488	-0.9813	5108.0	13250.0	0.02528	1.001
alpha1_c_pr[52]	2.045	0.003025	0.5055	0.4912	1.185	1.998	3.171	29250.0	25880.0	0.1448	1.0
alpha1_c_pr[53]	1.497	0.007427	0.4888	0.4587	0.6393	1.462	2.568	3928.0	9585.0	0.01944	1.001
alpha1_c_pr[54]	0.009877	0.006313	0.2768	0.2756	-0.5169	0.006142	0.5622	1924.0	8690.0	0.009524	1.003
alpha1_c_pr[55]	1.052	0.003806	0.2931	0.2725	0.5563	1.022	1.709	5623.0	16400.0	0.02783	1.001
alpha1_c_pr[56]	0.1431	0.001823	0.1995	0.1973	-0.2361	0.1402	0.5444	11960.0	20500.0	0.05918	1.0
alpha1_c_pr[57]	0.964	0.007163	0.4128	0.3975	0.2651	0.9288	1.873	3117.0	10160.0	0.01543	1.003
alpha1_c_pr[58]	-1.641	0.002997	0.3872	0.3636	-2.458	-1.625	-0.9227	16630.0	23560.0	0.0823	1.0
alpha1_c_pr[59]	1.046	0.003944	0.3984	0.3548	0.3953	1.004	1.964	9507.0	19560.0	0.04706	1.0
alpha1_c_pr[60]	0.07728	0.005697	0.263	0.2606	-0.4586	0.08553	0.5734	2143.0	8389.0	0.01061	1.002
alpha1_c_pr[61]	-0.154	0.003132	0.2347	0.23	-0.6283	-0.1492	0.2942	5613.0	15870.0	0.02778	1.001
alpha1_c_pr[62]	-0.7248	0.005439	0.2768	0.2784	-1.286	-0.7171	-0.2049	2609.0	8436.0	0.01292	1.002
alpha1_c_pr[63]	0.85	0.002078	0.2127	0.2042	0.4637	0.8392	1.307	10650.0	15620.0	0.05273	1.0
alpha1_c_pr[64]	-1.212	0.003953	0.2251	0.2232	-1.638	-1.219	-0.7498	3259.0	9563.0	0.01613	1.002
alpha1_c_pr[65]	-1.78	0.003266	0.3991	0.3759	-2.633	-1.759	-1.047	14910.0	22200.0	0.07379	1.0
alpha1_c_pr[66]	-1.204	0.005138	0.2642	0.2668	-1.727	-1.202	-0.6948	2652.0	11290.0	0.01313	1.002
alpha1_c_pr[67]	-1.457	0.006012	0.4216	0.4065	-2.275	-1.462	-0.6098	4953.0	13710.0	0.02452	1.001
alpha1_c_pr[68]	-1.846	0.003113	0.3559	0.3458	-2.56	-1.843	-1.158	13260.0	21350.0	0.06563	1.0
alpha1_c_pr[69]	-1.738	0.003835	0.2361	0.2362	-2.21	-1.735	-1.285	3790.0	10330.0	0.01876	1.001
alpha1_c_pr[70]	-0.406	0.009664	0.3608	0.3825	-1.085	-0.4084	0.2936	1415.0	6518.0	0.007006	1.004
alpha1_c_pr[71]	-1.12	0.006314	0.3734	0.3656	-1.809	-1.137	-0.3427	3529.0	9997.0	0.01747	1.001
alpha1_c_pr[72]	-1.336	0.002773	0.2978	0.2778	-1.915	-1.338	-0.7352	11640.0	17070.0	0.05759	1.0
alpha1_c_pr[73]	-0.5746	0.006771	0.2894	0.2847	-1.205	-0.547	-0.07768	1822.0	7598.0	0.00902	1.002
alpha1_c_pr[74]	-1.132	0.003076	0.2555	0.2526	-1.654	-1.123	-0.6504	6982.0	14170.0	0.03456	1.0
alpha1_c_pr[75]	-1.287	0.003931	0.2419	0.2427	-1.775	-1.281	-0.8285	3814.0	11320.0	0.01888	1.001
alpha1_c_pr[76]	-0.2125	0.002028	0.2022	0.197	-0.6112	-0.212	0.1882	9936.0	16570.0	0.04918	1.001
alpha1_c_pr[77]	1.483	0.00315	0.4557	0.4158	0.7652	1.422	2.556	22960.0	21760.0	0.1136	1.0
alpha1_c_pr[78]	2.254	0.00296	0.4827	0.4691	1.438	2.21	3.327	26470.0	25890.0	0.131	1.0
alpha1_c_pr[79]	1.616	0.004475	0.3756	0.344	1.015	1.573	2.488	6551.0	17730.0	0.03243	1.001
alpha1_c_pr[80]	0.8322	0.002638	0.3687	0.3355	0.2235	0.7919	1.673	20740.0	22370.0	0.1026	1.0
alpha1_c_pr[81]	-0.2519	0.00521	0.247	0.2454	-0.7552	-0.2429	0.2106	2257.0	8182.0	0.01117	1.002
alpha1_c_pr[82]	-0.5139	0.002182	0.2148	0.2119	-0.9314	-0.5148	-0.08598	9732.0	20600.0	0.04817	1.0
alpha1_c_pr[83]	1.712	0.005623	0.5491	0.5299	0.7744	1.663	2.924	8246.0	9882.0	0.04082	1.0
alpha1_c_pr[84]	-0.04215	0.00498	0.2993	0.2953	-0.632	-0.03888	0.5389	3611.0	12720.0	0.01787	1.001
alpha1_c_pr[85]	0.3228	0.005347	0.2551	0.247	-0.1595	0.3155	0.8504	2255.0	7851.0	0.01116	1.002
alpha1_c_pr[86]	0.4088	0.00248	0.2563	0.2462	-0.05534	0.3942	0.947	10610.0	20340.0	0.0525	1.001
alpha1_c_pr[87]	-1.102	0.008548	0.4361	0.4451	-1.952	-1.099	-0.2698	2610.0	9735.0	0.01292	1.002
alpha1_c_pr[88]	-2.178	0.002896	0.448	0.4213	-3.149	-2.145	-1.386	24330.0	26260.0	0.1204	1.0
alpha1_c_pr[89]	0.5088	0.003545	0.2359	0.2268	0.04987	0.5045	0.9898	4317.0	9678.0	0.02137	1.001
alpha1_c_pr[90]	-0.2689	0.002643	0.2353	0.2321	-0.7406	-0.2655	0.1876	7963.0	15020.0	0.03941	1.0
alpha1_c_pr[91]	-1.231	0.002849	0.3608	0.338	-1.893	-1.247	-0.4653	16110.0	21600.0	0.07974	1.0
alpha1_c_pr[92]	0.03642	0.003875	0.2957	0.2815	-0.5724	0.04212	0.6157	5911.0	11170.0	0.02926	1.001
alpha1_c_pr[93]	1.871	0.003822	0.4702	0.4428	1.104	1.816	2.949	14220.0	19500.0	0.0704	1.0
alpha1_c_pr[94]	1.215	0.01124	0.7916	0.7352	-0.5039	1.265	2.694	5421.0	6598.0	0.02683	1.001
alpha1_c_pr[95]	0.5064	0.002464	0.317	0.2959	-0.06321	0.4838	1.192	16060.0	18700.0	0.07949	1.0
alpha1_c_pr[96]	-0.1652	0.00286	0.2218	0.219	-0.6003	-0.1667	0.274	6037.0	16370.0	0.02988	1.0
alpha1_c_pr[97]	0.5219	0.01104	0.3811	0.4088	-0.1414	0.5058	1.299	1202.0	5649.0	0.00595	1.006
alpha1_c_pr[98]	0.496	0.006756	0.4034	0.3853	-0.2687	0.4826	1.333	3438.0	10230.0	0.01702	1.001
alpha1_c_pr[99]	1.417	0.004407	0.4651	0.4246	0.6476	1.364	2.492	10200.0	18500.0	0.05049	1.0
alpha1_c_pr[100]	0.2253	0.002248	0.2391	0.2294	-0.2069	0.2107	0.7396	11410.0	18350.0	0.05649	1.0
alpha1_c_pr[101]	0.2399	0.003619	0.2522	0.2418	-0.2624	0.2418	0.7324	4823.0	10270.0	0.02387	1.001
alpha1_c_pr[102]	-0.9606	0.009394	0.3645	0.3801	-1.671	-0.9539	-0.2789	1519.0	6784.0	0.007521	1.004
alpha1_c_pr[103]	2.074	0.002996	0.4739	0.4564	1.278	2.029	3.136	24960.0	25750.0	0.1235	1.0
alpha1_c_pr[104]	0.4508	0.002694	0.1928	0.1876	0.09635	0.4421	0.8564	5103.0	13890.0	0.02526	1.001
alpha1_c_pr[105]	1.756	0.00327	0.5155	0.4969	0.8842	1.708	2.907	23890.0	25650.0	0.1183	1.0
alpha1_c_pr[106]	0.4883	0.001918	0.2005	0.1942	0.1158	0.4797	0.9059	10990.0	18300.0	0.0544	1.0
alpha1_c_pr[107]	0.2444	0.01029	0.3477	0.3754	-0.364	0.2317	0.9391	1161.0	5089.0	0.005748	1.006
alpha1_c_pr[108]	0.05511	0.002093	0.2171	0.2116	-0.3746	0.0549	0.4783	10860.0	17570.0	0.05375	1.0
alpha1_c_pr[109]	-0.6508	0.003074	0.3009	0.2953	-1.243	-0.6497	-0.05796	9636.0	15380.0	0.0477	1.0
alpha1_c_pr[110]	0.08637	0.00353	0.2159	0.2113	-0.3493	0.0893	0.5041	3755.0	9692.0	0.01859	1.001
alpha1_c_pr[111]	-1.464	0.005986	0.3358	0.3242	-2.175	-1.446	-0.8587	3159.0	11000.0	0.01564	1.002
alpha1_c_pr[112]	0.4949	0.002836	0.2258	0.2172	0.09447	0.48	0.9842	6341.0	17440.0	0.03139	1.001
alpha1_c_pr[113]	0.1372	0.002568	0.3286	0.311	-0.4952	0.1304	0.8036	16290.0	18780.0	0.08064	1.0
alpha1_c_pr[114]	-0.4206	0.005568	0.2262	0.2261	-0.8652	-0.4211	0.01934	1650.0	6401.0	0.008167	1.003
alpha1_c_pr[115]	0.9817	0.004586	0.2463	0.2422	0.5117	0.9772	1.483	2861.0	9757.0	0.01416	1.001
alpha1_c_pr[116]	0.07822	0.002497	0.1727	0.1704	-0.2532	0.07475	0.4277	4763.0	13740.0	0.02357	1.001
alpha1_c_pr[117]	0.1504	0.001952	0.2273	0.2179	-0.2868	0.146	0.6164	13470.0	19700.0	0.0667	1.0
alpha1_c_pr[118]	0.7929	0.002435	0.2837	0.2653	0.2928	0.7714	1.415	13250.0	20640.0	0.0656	1.0
alpha1_c_pr[119]	1.477	0.002805	0.3969	0.3582	0.8518	1.422	2.422	20990.0	20990.0	0.1039	1.0
alpha1_c_pr[120]	-0.731	0.005796	0.3045	0.3078	-1.319	-0.7342	-0.1324	2782.0	10420.0	0.01377	1.001
alpha1_c_pr[121]	-0.5414	0.004714	0.3369	0.3341	-1.182	-0.55	0.1381	5101.0	15560.0	0.02525	1.001
alpha1_c_pr[122]	0.1157	0.001903	0.1961	0.1907	-0.268	0.1144	0.5042	10600.0	16930.0	0.05249	1.0
alpha1_c_pr[123]	-0.9429	0.005399	0.2367	0.2407	-1.427	-0.9309	-0.5097	1929.0	7648.0	0.00955	1.003
alpha1_c_pr[124]	0.5899	0.002691	0.208	0.2009	0.2151	0.5787	1.033	5924.0	14790.0	0.02932	1.001
alpha1_c_pr[125]	0.4584	0.001872	0.1885	0.1843	0.1073	0.4507	0.8505	10150.0	19260.0	0.05023	1.0
alpha1_c_pr[126]	0.7382	0.003057	0.2129	0.207	0.3503	0.7272	1.186	4765.0	12170.0	0.02359	1.001
alpha1_c_pr[127]	0.8045	0.007023	0.319	0.3105	0.2576	0.7764	1.502	2014.0	7683.0	0.009969	1.003
alpha1_c_pr[128]	1.37	0.00315	0.5174	0.4842	0.5273	1.309	2.567	27210.0	25040.0	0.1347	1.0
alpha1_c_pr[129]	0.8768	0.003709	0.2366	0.2307	0.4281	0.8701	1.365	4029.0	10660.0	0.01994	1.001
alpha1_c_pr[130]	0.5001	0.01257	0.8445	0.8573	-1.128	0.5956	2.051	4814.0	5408.0	0.02383	1.0
alpha1_c_pr[131]	0.0621	0.005908	0.3405	0.3274	-0.6018	0.05863	0.7484	3280.0	11640.0	0.01624	1.002
alpha1_c_pr[132]	0.5831	0.005018	0.428	0.3872	-0.2363	0.5702	1.483	6944.0	13610.0	0.03437	1.001
alpha1_c_pr[133]	-1.075	0.004464	0.3746	0.3572	-1.744	-1.1	-0.264	6945.0	18120.0	0.03438	1.001
alpha1_c_pr[134]	0.5387	0.005745	0.2386	0.2338	0.1046	0.526	1.037	1701.0	6165.0	0.008422	1.004
alpha1_c_pr[135]	0.2527	0.002331	0.257	0.2482	-0.2436	0.247	0.7713	12250.0	22050.0	0.06065	1.0
alpha1_c_pr[136]	-1.308	0.003518	0.2319	0.227	-1.773	-1.305	-0.8545	4362.0	10440.0	0.02159	1.001
alpha1_c_pr[137]	0.5429	0.002226	0.2378	0.2264	0.09101	0.5345	1.035	11230.0	15990.0	0.0556	1.0
alpha1_c_pr[138]	0.2277	0.006541	0.2991	0.2972	-0.3699	0.2311	0.8037	2092.0	9069.0	0.01035	1.003
alpha1_c_pr[139]	0.1165	0.002029	0.2346	0.2298	-0.3355	0.1142	0.5882	13380.0	21570.0	0.06622	1.0
alpha1_c_pr[140]	-0.7674	0.002137	0.1975	0.1968	-1.163	-0.7644	-0.3854	8563.0	16760.0	0.04239	1.0
alpha1_c_pr[141]	0.2118	0.003029	0.3552	0.334	-0.4702	0.2022	0.9474	13740.0	19760.0	0.06803	1.0
alpha1_d_pr[1]	0.03414	0.002453	0.4675	0.4611	-0.8807	0.03311	0.9616	36380.0	30080.0	0.1801	1.0
alpha1_d_pr[2]	-1.414	0.006732	0.5788	0.569	-2.549	-1.413	-0.2725	7398.0	21590.0	0.03662	1.001
alpha1_d_pr[3]	0.01848	0.005794	0.5333	0.5193	-1.021	0.01365	1.081	8477.0	21560.0	0.04196	1.001
alpha1_d_pr[4]	-0.3883	0.006755	0.7202	0.7345	-1.785	-0.389	1.001	11450.0	21180.0	0.05667	1.0
alpha1_d_pr[5]	1.341	0.00331	0.5888	0.5779	0.2039	1.335	2.512	31770.0	29120.0	0.1572	1.0
alpha1_d_pr[6]	-0.5397	0.004507	0.6165	0.5969	-1.74	-0.5439	0.6848	18660.0	27010.0	0.09239	1.0
alpha1_d_pr[7]	1.077	0.004711	0.5251	0.524	0.0407	1.077	2.104	12420.0	25900.0	0.06146	1.0
alpha1_d_pr[8]	0.9363	0.004111	0.6066	0.5952	-0.2073	0.9184	2.185	22190.0	26170.0	0.1098	1.0
alpha1_d_pr[9]	0.1628	0.002489	0.4678	0.4625	-0.7414	0.1576	1.101	35710.0	29910.0	0.1768	1.0
alpha1_d_pr[10]	0.6099	0.004066	0.5483	0.5408	-0.4634	0.6097	1.694	18400.0	27680.0	0.09107	1.0
alpha1_d_pr[11]	0.0461	0.01092	0.9224	0.9081	-1.796	0.04907	1.843	7171.0	19090.0	0.03549	1.001
alpha1_d_pr[12]	0.6735	0.009421	0.7137	0.7039	-0.6782	0.6548	2.126	5713.0	16100.0	0.02828	1.001
alpha1_d_pr[13]	1.152	0.007075	0.5423	0.5405	0.08752	1.154	2.214	5859.0	18750.0	0.029	1.001
alpha1_d_pr[14]	-0.4291	0.002866	0.4665	0.4561	-1.329	-0.4383	0.5104	26760.0	28580.0	0.1325	1.0
alpha1_d_pr[15]	-0.2329	0.003454	0.4568	0.4522	-1.146	-0.2315	0.6576	17620.0	25540.0	0.0872	1.0
alpha1_d_pr[16]	0.351	0.00221	0.4284	0.4196	-0.4746	0.3447	1.205	37800.0	29740.0	0.1871	1.0
alpha1_d_pr[17]	0.1905	0.003709	0.7181	0.7111	-1.197	0.1823	1.639	37760.0	28920.0	0.1869	1.0
alpha1_d_pr[18]	-0.4795	0.002501	0.5246	0.5174	-1.523	-0.4773	0.5464	44090.0	30200.0	0.2182	1.0
alpha1_d_pr[19]	-0.5642	0.004745	0.6985	0.6764	-1.877	-0.5895	0.8708	22210.0	25260.0	0.1099	1.0
alpha1_d_pr[20]	1.102	0.003614	0.4466	0.441	0.2583	1.09	2.017	15480.0	26130.0	0.07661	1.0
alpha1_d_pr[21]	-0.2977	0.002319	0.4413	0.4335	-1.159	-0.3022	0.5785	36450.0	28660.0	0.1804	1.0
alpha1_d_pr[22]	-0.8966	0.004151	0.7137	0.6975	-2.221	-0.926	0.5881	30180.0	28180.0	0.1494	1.0
alpha1_d_pr[23]	1.984	0.003541	0.6097	0.6002	0.8272	1.968	3.23	30070.0	28220.0	0.1488	1.0
alpha1_d_pr[24]	-0.07174	0.004976	0.6389	0.6247	-1.334	-0.07106	1.194	16420.0	28320.0	0.0813	1.0
alpha1_d_pr[25]	1.008	0.008208	0.775	0.7689	-0.4919	1.001	2.55	8928.0	19320.0	0.04419	1.001
alpha1_d_pr[26]	0.1604	0.003973	0.4876	0.4812	-0.7818	0.1566	1.135	15060.0	26460.0	0.07457	1.0
alpha1_d_pr[27]	0.7961	0.008831	0.8047	0.7717	-0.8523	0.8086	2.356	8235.0	20840.0	0.04076	1.0
alpha1_d_pr[28]	-0.2156	0.002817	0.528	0.5199	-1.25	-0.2191	0.8326	35180.0	31340.0	0.1741	1.0
alpha1_d_pr[29]	-1.361	0.00298	0.5455	0.5316	-2.456	-1.355	-0.2952	33750.0	27540.0	0.167	1.0
alpha1_d_pr[30]	0.2149	0.004933	0.5208	0.5086	-0.7928	0.2107	1.263	11180.0	25860.0	0.05535	1.0
alpha1_d_pr[31]	2.217	0.002843	0.5579	0.555	1.151	2.205	3.338	38740.0	30610.0	0.1917	1.0
alpha1_d_pr[32]	-0.779	0.00322	0.4564	0.4484	-1.683	-0.7788	0.1155	20200.0	29000.0	0.09999	1.0
alpha1_d_pr[33]	-0.103	0.00599	0.8823	0.8984	-1.865	-0.08842	1.568	21680.0	29410.0	0.1073	1.0
alpha1_d_pr[34]	-0.05979	0.003575	0.4871	0.4768	-0.9929	-0.07054	0.9366	18740.0	28210.0	0.09276	1.0
alpha1_d_pr[35]	-0.2355	0.006726	0.6642	0.6485	-1.59	-0.2192	1.022	9757.0	23390.0	0.0483	1.0
alpha1_d_pr[36]	0.7642	0.002951	0.5338	0.5282	-0.3011	0.7717	1.799	32850.0	27750.0	0.1626	1.0
alpha1_d_pr[37]	0.4349	0.004679	0.655	0.6359	-0.79	0.414	1.794	20070.0	24760.0	0.09933	1.0
alpha1_d_pr[38]	-0.586	0.003647	0.5431	0.5311	-1.662	-0.5833	0.4666	22420.0	28460.0	0.111	1.0
alpha1_d_pr[39]	0.4089	0.009281	0.6389	0.6318	-0.8002	0.395	1.7	4717.0	16020.0	0.02335	1.001
alpha1_d_pr[40]	0.4391	0.004732	0.6634	0.6376	-0.8754	0.4421	1.754	19750.0	25990.0	0.09775	1.0
alpha1_d_pr[41]	-0.6115	0.005427	0.8371	0.8327	-2.161	-0.649	1.13	24340.0	26620.0	0.1205	1.0
alpha1_d_pr[42]	-0.8969	0.003638	0.5629	0.5562	-2.035	-0.8856	0.187	24100.0	28520.0	0.1193	1.0
alpha1_d_pr[43]	-0.5133	0.005394	0.4581	0.455	-1.425	-0.5126	0.3879	7232.0	22280.0	0.0358	1.0
alpha1_d_pr[44]	0.9448	0.008076	0.7363	0.7263	-0.4634	0.9317	2.436	8275.0	19690.0	0.04096	1.001
alpha1_d_pr[45]	-0.5826	0.008968	0.5354	0.5373	-1.631	-0.5825	0.4726	3584.0	14190.0	0.01774	1.001
alpha1_d_pr[46]	-0.6296	0.005716	0.5214	0.5201	-1.672	-0.6241	0.3721	8361.0	22880.0	0.04139	1.001
alpha1_d_pr[47]	0.1064	0.00672	0.5295	0.5288	-0.9379	0.109	1.147	6226.0	18920.0	0.03082	1.001
alpha1_d_pr[48]	-0.03835	0.00244	0.4363	0.429	-0.9026	-0.0352	0.8146	32060.0	29880.0	0.1587	1.0
alpha1_d_pr[49]	-0.6018	0.002752	0.4942	0.4863	-1.581	-0.5972	0.3672	32500.0	28820.0	0.1609	1.0
alpha1_d_pr[50]	0.003106	0.01449	0.926	0.9252	-1.808	0.01168	1.806	4102.0	14580.0	0.0203	1.001
alpha1_d_pr[51]	-0.5631	0.008721	0.5614	0.5537	-1.668	-0.5631	0.5375	4135.0	14960.0	0.02047	1.001
alpha1_d_pr[52]	-0.1457	0.0122	0.9363	0.928	-1.961	-0.1525	1.715	5903.0	18540.0	0.02922	1.001
alpha1_d_pr[53]	-1.195	0.009393	0.8898	0.8539	-2.842	-1.241	0.7012	9077.0	21820.0	0.04493	1.001
alpha1_d_pr[54]	1.074	0.00277	0.5521	0.5421	-0.00513	1.074	2.181	39880.0	29670.0	0.1974	1.0
